CreatedDate,CreatedTime,Symbol,Type,Volume,Price,Side,CallPut,Strike,Spot,Premium,ExpirationDate,Color,ImpliedVolatility,Dte,ER,StockEtf,Sector,Uoa,Weekly,MktCap,OI
6/22/2021,09:35:55,ATOS,SWEEP,178,1.2,A,CALL,9,6.3782,21360,7/16/2021,WHITE,2.98,24,F,STOCK,Health Care,T,F,711000000,56858
6/22/2021,09:35:56,AAPL,BLOCK,9092,0.39,A,CALL,165,132.7299,354588,9/17/2021,WHITE,0.26,87,F,STOCK,Information Technology,F,F,2.21E+12,16252
6/22/2021,09:35:57,PLUG,BLOCK,195,0.53,A,CALL,33,31.0905,10335,6/25/2021,WHITE,1.09,3,T,STOCK,Industrials,F,T,16964000000,4891
6/22/2021,09:36:00,AAPL,SWEEP,318,1.626,AA,CALL,132,132.803,51702,6/25/2021,WHITE,0.24,3,F,STOCK,Information Technology,F,T,2.21E+12,30163
6/22/2021,09:36:01,HPQ,SWEEP,492,0.7,A,PUT,29,29.005,34440,7/16/2021,WHITE,0.25,24,F,STOCK,Information Technology,F,F,35088000000,5826
6/22/2021,09:36:02,AAPL,BLOCK,190,0.6,A,CALL,200,132.7995,11400,1/21/2022,WHITE,0.29,213,F,STOCK,Information Technology,F,F,2.21E+12,65390
6/22/2021,09:36:03,AAPL,SWEEP,184,3,A,CALL,131,132.7995,55200,07-02-2021,WHITE,0.21,10,F,STOCK,Information Technology,F,F,2.21E+12,14277
6/22/2021,09:36:03,MA,BLOCK,110,8.4,A,CALL,367.5,374.75,92400,6/25/2021,WHITE,0.27,3,F,STOCK,Industrials,F,T,3.70E+11,250
6/22/2021,09:36:09,MSFT,SWEEP,153,4.45,A,CALL,280,263.775,68085,9/17/2021,WHITE,0.19,87,F,STOCK,Information Technology,F,F,1.98E+12,10855
6/22/2021,09:36:09,FB,BLOCK,100,3.1,A,CALL,340,334.61,31000,07-02-2021,WHITE,0.23,10,F,STOCK,Communication Services,F,F,9.42E+11,1454
6/22/2021,09:36:10,ROKU,BLOCK,113,6.05,A,CALL,400,388.41,68370,6/25/2021,WHITE,0.76,3,F,STOCK,Communication Services,F,T,50673000000,6532
6/22/2021,09:36:13,COST,SWEEP,102,3.935,AA,CALL,390,388.495,40140,07-02-2021,WHITE,0.17,10,F,STOCK,Consumer Discretionary,F,F,1.71E+11,312
6/22/2021,09:36:23,AAPL,BLOCK,186,0.6,A,CALL,200,132.64,11160,1/21/2022,WHITE,0.29,213,F,STOCK,Information Technology,F,F,2.21E+12,65390
6/22/2021,09:36:25,UAL,BLOCK,200,1.6,A,PUT,50,54.87,32000,8/20/2021,WHITE,0.43,59,F,STOCK,Industrials,F,F,18020000000,2192
6/22/2021,09:36:26,SCR,SWEEP,806,4.143,AA,CALL,22.5,23.8599,333919,7/16/2021,WHITE,1.44,24,F,STOCK,Communication Services,T,F,1030000000,2397
6/22/2021,09:36:37,FCX,SWEEP,2314,0.49,A,CALL,38,35.68,113386,07-02-2021,WHITE,0.55,10,F,STOCK,Materials,F,F,52436000000,11651
6/22/2021,09:36:39,CLOV,SWEEP,290,1.15,A,CALL,13,12.38,33350,07-02-2021,WHITE,1.72,10,F,STOCK,Health Care,F,F,4587000000,2164
6/22/2021,09:36:42,TWLO,SWEEP,412,6.209,AA,CALL,385,376.525,255827,6/25/2021,YELLOW,0.71,3,F,STOCK,Information Technology,F,T,62722000000,261
6/22/2021,09:36:42,AAPL,BLOCK,186,0.6,A,CALL,200,132.6299,11160,1/21/2022,WHITE,0.29,213,F,STOCK,Information Technology,F,F,2.21E+12,65390
6/22/2021,09:36:48,DDD,SWEEP,206,1.312,AA,CALL,31,31.17,27027,6/25/2021,WHITE,1.09,3,F,STOCK,Information Technology,T,T,3611000000,1097
6/22/2021,09:36:49,ATOS,SWEEP,200,0.95,A,CALL,12,6.348,19000,7/16/2021,WHITE,3.35,24,F,STOCK,Health Care,T,F,711000000,22250
6/22/2021,09:36:49,AAPL,SWEEP,192,0.61,A,CALL,134,132.621,11712,6/25/2021,WHITE,0.24,3,F,STOCK,Information Technology,F,T,2.21E+12,24679
6/22/2021,09:36:54,PTON,SWEEP,353,5.35,A,CALL,130,110.47,188855,9/17/2021,WHITE,0.54,87,F,STOCK,Consumer Discretionary,F,F,32248000000,1506
6/22/2021,09:36:54,NVDA,SWEEP,79,12,A,CALL,750,746.92,94800,6/25/2021,WHITE,0.49,3,F,STOCK,Information Technology,F,T,4.59E+11,6503
6/22/2021,09:36:55,AMC,SWEEP,162,3.075,AA,CALL,60,52.44,49823,6/25/2021,WHITE,3.02,3,F,STOCK,Communication Services,F,T,27959000000,24749
6/22/2021,09:37:00,AMC,BLOCK,198,1.67,A,CALL,70,52.6534,33066,6/25/2021,WHITE,3.32,3,F,STOCK,Communication Services,F,T,27959000000,19517
6/22/2021,09:37:01,AAPL,SWEEP,741,0.841,AA,CALL,138,132.62,62296,7/16/2021,WHITE,0.19,24,F,STOCK,Information Technology,F,F,2.21E+12,1255
6/22/2021,09:37:04,UBER,BLOCK,234,1.05,A,CALL,48,48.4,24570,6/25/2021,WHITE,0.47,3,F,STOCK,Information Technology,F,T,90069000000,1866
6/22/2021,09:37:05,AMZN,BLOCK,101,46,A,CALL,3460,3481,464600,6/25/2021,WHITE,0.27,3,F,STOCK,Consumer Discretionary,F,T,1.74E+12,1264
6/22/2021,09:37:05,FB,BLOCK,146,6.45,A,CALL,330,334.9023,94170,6/25/2021,WHITE,0.28,3,F,STOCK,Communication Services,F,T,9.42E+11,2525
6/22/2021,09:37:06,ATOS,BLOCK,365,1.1,A,CALL,10,6.41,40150,7/16/2021,WHITE,3.09,24,F,STOCK,Health Care,T,F,711000000,7128
6/22/2021,09:37:07,DDD,SWEEP,207,1.4,A,CALL,31,31.47,28980,6/25/2021,MAGENTA,1.01,3,F,STOCK,Information Technology,T,T,3611000000,1097
6/22/2021,09:37:08,AAPL,BLOCK,2259,0.86,AA,CALL,138,132.6417,194274,7/16/2021,YELLOW,0.19,24,F,STOCK,Information Technology,F,F,2.21E+12,1255
6/22/2021,09:37:09,NKLA,BLOCK,500,0.31,A,CALL,22.5,16.4326,15500,7/16/2021,WHITE,1.05,24,F,STOCK,None,F,F,6356000000,1712
6/22/2021,09:37:09,SNAP,SWEEP,263,0.976,AA,PUT,63.5,64.185,25667,6/25/2021,WHITE,0.56,3,F,STOCK,Information Technology,F,T,96893000000,756
6/22/2021,09:37:12,NVDA,SWEEP,78,5.387,AA,CALL,775,748.5713,42015,6/25/2021,WHITE,0.54,3,F,STOCK,Information Technology,F,T,4.59E+11,2510
6/22/2021,09:37:15,PTON,SWEEP,178,3.55,A,CALL,130,111.06,63190,8/20/2021,YELLOW,0.53,59,F,STOCK,Consumer Discretionary,F,F,32248000000,33
6/22/2021,09:37:16,DOCU,SWEEP,205,3.352,AA,CALL,280,275,68722,6/25/2021,WHITE,0.54,3,F,STOCK,Information Technology,F,T,52610000000,1217
6/22/2021,09:37:18,ETSY,SWEEP,534,0.22,A,CALL,225,174.07,11728,07-02-2021,YELLOW,0.78,10,F,STOCK,Information Technology,F,F,21707000000,6
6/22/2021,09:37:20,PLUG,SWEEP,191,0.669,A,CALL,32.5,31.2196,12772,6/25/2021,WHITE,1.04,3,T,STOCK,Industrials,F,T,16964000000,1523
6/22/2021,09:37:20,GM,SWEEP,228,1.9,A,CALL,59,59.06,43320,7/16/2021,YELLOW,0.3,24,F,STOCK,Consumer Discretionary,F,F,86024000000,54
6/22/2021,09:37:23,UBER,BLOCK,500,5.2,A,CALL,50,48.52,260000,12/17/2021,WHITE,0.4,178,F,STOCK,Information Technology,F,F,90069000000,10135
6/22/2021,09:37:29,ZS,BLOCK,200,27,A,CALL,210,219.05,540000,11/19/2021,WHITE,0.37,150,F,STOCK,Information Technology,F,F,29646000000,292
6/22/2021,09:37:30,BAC,SWEEP,193,0.85,A,CALL,39,39.5599,16405,6/25/2021,WHITE,0.36,3,F,STOCK,Financials,F,T,3.41E+11,4564
6/22/2021,09:37:33,TLRY,BLOCK,170,1.98,A,CALL,20,17.3463,33660,8/20/2021,WHITE,1.04,59,F,STOCK,Consumer Discretionary,F,F,8044000000,5056
6/22/2021,09:37:33,MVIS,SWEEP,199,0.9,A,PUT,18,18.0001,17910,6/25/2021,WHITE,1.39,3,F,STOCK,Information Technology,F,T,3089000000,592
6/22/2021,09:37:36,TSLA,SWEEP,141,5.985,AA,PUT,610,625.12,84387,6/25/2021,WHITE,0.54,3,F,STOCK,Consumer Discretionary,F,T,5.98E+11,4745
6/22/2021,09:37:36,AMZN,BLOCK,93,4.1,A,CALL,5200,3483.76,38130,10/15/2021,WHITE,0.32,115,F,STOCK,Consumer Discretionary,F,F,1.74E+12,528
6/22/2021,09:37:36,CLOV,SWEEP,1000,0.75,A,PUT,10,12.55,75000,7/16/2021,WHITE,1.53,24,F,STOCK,Health Care,F,F,4587000000,23323
6/22/2021,09:37:37,TSLA,BLOCK,100,12.85,A,PUT,627.5,625.12,128500,6/25/2021,WHITE,0.52,3,F,STOCK,Consumer Discretionary,F,T,5.98E+11,659
6/22/2021,09:37:37,WKHS,SWEEP,262,1.502,AA,CALL,21,14.63,39358,8/20/2021,YELLOW,1.38,59,F,STOCK,Consumer Discretionary,F,F,1792000000,41
6/22/2021,09:37:42,COIN,SWEEP,173,1,A,CALL,230,215.865,17300,6/25/2021,WHITE,0.66,3,F,STOCK,Information Technology,F,T,31562000000,1991
6/22/2021,09:37:51,XOM,SWEEP,155,1.46,A,PUT,63,62.425,22630,07-02-2021,WHITE,0.29,10,F,STOCK,Energy,F,F,2.65E+11,387
6/22/2021,09:37:54,UAA,SWEEP,394,0.43,A,PUT,19,19.765,16942,7/16/2021,YELLOW,0.39,24,F,STOCK,Consumer Discretionary,F,F,9212000000,0
6/22/2021,09:37:54,UBER,BLOCK,200,0.85,A,CALL,48.5,48.59,17000,6/25/2021,WHITE,0.45,3,F,STOCK,Information Technology,F,T,90069000000,5623
6/22/2021,09:37:55,TWLO,BLOCK,145,7.8,A,CALL,380,377.9718,113096,6/25/2021,MAGENTA,0.64,3,F,STOCK,Information Technology,F,T,62722000000,1592
6/22/2021,09:38:03,TSLA,SWEEP,300,20,A,CALL,627.5,625.4012,600000,07-02-2021,WHITE,0.5,10,F,STOCK,Consumer Discretionary,F,F,5.98E+11,540
6/22/2021,09:38:04,AAPL,SWEEP,158,4.05,A,PUT,130,132.59,63990,8/20/2021,WHITE,0.27,59,F,STOCK,Information Technology,F,F,2.21E+12,29186
6/22/2021,09:38:10,NVDA,BLOCK,100,5.5,A,CALL,800,747.9122,55000,07-02-2021,WHITE,0.44,10,F,STOCK,Information Technology,F,F,4.59E+11,2590
6/22/2021,09:38:25,MSFT,SWEEP,489,12.2,A,CALL,265,263.81,596580,10/15/2021,WHITE,0.19,115,F,STOCK,Information Technology,F,F,1.98E+12,2133
6/22/2021,09:38:25,CLOV,SWEEP,294,0.65,A,CALL,14,12.65,19104,6/25/2021,WHITE,2.51,3,F,STOCK,Health Care,F,T,4587000000,2965
6/22/2021,09:38:28,TSLA,BLOCK,100,13.25,A,CALL,622.5,625.16,132500,6/25/2021,WHITE,0.52,3,F,STOCK,Consumer Discretionary,F,T,5.98E+11,1530
6/22/2021,09:38:34,WISH,BLOCK,438,0.9,A,CALL,15,13.779,39420,6/25/2021,WHITE,2.75,3,F,STOCK,Consumer Discretionary,F,T,7916000000,20624
6/22/2021,09:38:46,TSLA,SWEEP,107,2.47,A,PUT,430,625.0767,26429,07-02-2021,WHITE,1.38,10,F,STOCK,Consumer Discretionary,F,F,5.98E+11,10677
6/22/2021,09:38:47,SOL,SWEEP,290,0.345,AA,CALL,10,8.0095,10000,7/16/2021,WHITE,1.15,24,F,STOCK,Industrials,F,F,675000000,7751
6/22/2021,09:38:57,ASAN,SWEEP,233,1.343,AA,PUT,50,56.54,31281,7/16/2021,WHITE,0.7,24,F,STOCK,Information Technology,F,F,9747000000,1399
6/22/2021,09:38:59,AMC,SWEEP,158,0.729,A,PUT,40,52.155,11525,6/25/2021,WHITE,2.64,3,F,STOCK,Communication Services,F,T,27959000000,20195
6/22/2021,09:39:00,TSLA,BLOCK,100,1.46,A,PUT,380,624.3,14600,07-02-2021,WHITE,1.59,10,F,STOCK,Consumer Discretionary,F,F,5.98E+11,989
6/22/2021,09:39:01,UAL,BLOCK,188,2,A,PUT,49,54.703,37600,9/17/2021,WHITE,0.44,87,F,STOCK,Industrials,F,F,18020000000,726
6/22/2021,09:39:07,CLOV,SWEEP,200,1.195,AA,CALL,12.5,12.7301,23904,6/25/2021,MAGENTA,2.36,3,F,STOCK,Health Care,F,T,4587000000,2570
6/22/2021,09:39:09,X,SWEEP,150,0.84,A,CALL,25,23.11,12600,7/16/2021,WHITE,0.65,24,F,STOCK,Materials,F,F,6285000000,9060
6/22/2021,09:39:09,FUBO,BLOCK,150,0.95,A,CALL,35,33.1321,14250,6/25/2021,MAGENTA,1.4,3,F,STOCK,Information Technology,F,T,4441000000,7672
6/22/2021,09:39:10,DOW,BLOCK,233,1,A,CALL,70,62.87,23300,9/17/2021,WHITE,0.25,87,F,STOCK,Materials,F,F,47142000000,2127
6/22/2021,09:39:12,CLOV,SWEEP,802,0.749,A,CALL,14,12.74,60097,6/25/2021,WHITE,2.66,3,F,STOCK,Health Care,F,T,4587000000,2965
6/22/2021,09:39:21,TSLA,SWEEP,126,16.15,A,PUT,600,624.5532,203490,07-09-2021,WHITE,0.51,17,F,STOCK,Consumer Discretionary,F,F,5.98E+11,1712
6/22/2021,09:39:29,MSFT,SWEEP,282,12.35,A,CALL,265,263.91,348262,10/15/2021,WHITE,0.19,115,F,STOCK,Information Technology,F,F,1.98E+12,2133
6/22/2021,09:39:32,PTON,SWEEP,413,5.8,A,CALL,130,111.28,239534,9/17/2021,WHITE,0.54,87,F,STOCK,Consumer Discretionary,F,F,32248000000,1506
6/22/2021,09:39:36,FUV,BLOCK,150,0.8,A,CALL,25,14.57,12000,8/20/2021,WHITE,1.31,59,F,STOCK,Consumer Discretionary,F,F,507000000,206
6/22/2021,09:39:39,CLOV,SWEEP,219,1,A,CALL,16,12.7533,21900,07-09-2021,YELLOW,1.84,17,F,STOCK,Health Care,F,F,4587000000,188
6/22/2021,09:39:40,MARA,BLOCK,173,1.25,A,PUT,22,25.839,21625,7/16/2021,WHITE,1.14,24,F,STOCK,None,F,F,2768000000,1244
6/22/2021,09:39:43,WISH,SWEEP,152,2.3,A,CALL,15,13.835,34960,7/16/2021,WHITE,1.94,24,F,STOCK,Consumer Discretionary,F,F,7916000000,44691
6/22/2021,09:39:45,CLOV,SWEEP,258,1.499,A,CALL,15,12.7937,38681,7/16/2021,WHITE,1.73,24,F,STOCK,Health Care,F,F,4587000000,15951
6/22/2021,09:39:45,RBLX,SWEEP,679,4.248,A,CALL,86.5,83.335,288468,7/16/2021,YELLOW,0.65,24,F,STOCK,Information Technology,F,F,47016000000,37
6/22/2021,09:39:47,RBLX,BLOCK,2000,2,A,CALL,95,83.335,400000,7/16/2021,WHITE,0.67,24,F,STOCK,Information Technology,F,F,47016000000,5567
6/22/2021,09:39:53,XOM,BLOCK,248,0.47,A,CALL,63,62.43,11656,6/25/2021,WHITE,0.31,3,F,STOCK,Energy,F,T,2.65E+11,4798
6/22/2021,09:39:55,CLOV,SWEEP,391,0.5,A,CALL,16,12.8899,19550,6/25/2021,WHITE,3.07,3,F,STOCK,Health Care,F,T,4587000000,1533
6/22/2021,09:39:56,BLDR,SWEEP,326,2.25,A,CALL,46,43.38,73350,8/20/2021,WHITE,0.46,59,F,STOCK,Materials,F,F,9088000000,582
6/22/2021,09:39:56,CLOV,SWEEP,201,1.55,A,CALL,15,12.93,31150,7/16/2021,WHITE,1.72,24,F,STOCK,Health Care,F,F,4587000000,15951
6/22/2021,09:39:57,WISH,BLOCK,168,2.3,A,CALL,15,13.94,38640,7/16/2021,WHITE,1.9,24,F,STOCK,Consumer Discretionary,F,F,7916000000,44691
6/22/2021,09:39:58,HGEN,BLOCK,226,1.2,A,CALL,22.5,18.72,27120,7/16/2021,WHITE,1.27,24,F,STOCK,Health Care,F,F,1122000000,792
6/22/2021,09:40:03,X,SWEEP,200,1.12,A,CALL,24,23.05,22400,7/16/2021,WHITE,0.63,24,F,STOCK,Materials,F,F,6285000000,5896
6/22/2021,09:40:07,CAT,BLOCK,233,1,A,CALL,230,212.2,23300,7/16/2021,WHITE,0.27,24,F,STOCK,Industrials,F,F,1.17E+11,5831
6/22/2021,09:40:12,MSFT,SWEEP,460,0.716,AA,CALL,267.5,264,32946,6/25/2021,WHITE,0.2,3,F,STOCK,Information Technology,F,T,1.98E+12,7355
6/22/2021,09:40:16,CLOV,SWEEP,221,0.6,A,CALL,15,12.8117,13259,6/25/2021,WHITE,2.87,3,F,STOCK,Health Care,F,T,4587000000,4135
6/22/2021,09:40:17,RBLX,BLOCK,201,1.6,A,CALL,90,83.85,32160,07-02-2021,WHITE,0.68,10,F,STOCK,Information Technology,F,F,47016000000,860
6/22/2021,09:40:17,RBLX,SWEEP,180,4.526,AA,CALL,80,83.85,81460,6/25/2021,WHITE,0.68,3,F,STOCK,Information Technology,F,T,47016000000,666
6/22/2021,09:40:19,FUBO,BLOCK,200,3.6,A,CALL,30,33.16,72000,6/25/2021,WHITE,1.33,3,F,STOCK,Information Technology,F,T,4441000000,4176
6/22/2021,09:40:22,FB,BLOCK,100,1.48,A,PUT,330,334.85,14800,6/25/2021,WHITE,0.28,3,F,STOCK,Communication Services,F,T,9.42E+11,5572
6/22/2021,09:40:27,AMC,BLOCK,454,0.74,A,PUT,40,51.9001,33596,6/25/2021,WHITE,2.62,3,F,STOCK,Communication Services,F,T,27959000000,20195
6/22/2021,09:40:28,F,SWEEP,815,0.23,A,PUT,14,14.8759,18745,7/16/2021,WHITE,0.39,24,F,STOCK,Consumer Discretionary,F,F,58996000000,20344
6/22/2021,09:40:29,PLTR,SWEEP,361,1.17,A,CALL,28,25.2843,42237,8/20/2021,WHITE,0.52,59,F,STOCK,Information Technology,F,F,47681000000,8470
6/22/2021,09:40:33,TSLA,SWEEP,120,12.703,AA,PUT,625,622.41,152430,6/25/2021,WHITE,0.51,3,F,STOCK,Consumer Discretionary,F,T,5.98E+11,3815
6/22/2021,09:40:39,WISH,SWEEP,156,1.7,A,CALL,15,13.9231,26518,07-02-2021,WHITE,2.31,10,F,STOCK,Consumer Discretionary,F,F,7916000000,8604
6/22/2021,09:40:40,FCX,SWEEP,737,0.42,A,PUT,35,35.68,30954,6/25/2021,WHITE,0.56,3,F,STOCK,Materials,F,T,52436000000,2810
6/22/2021,09:40:45,AMC,SWEEP,250,0.75,A,PUT,40,52.02,18750,6/25/2021,WHITE,2.64,3,F,STOCK,Communication Services,F,T,27959000000,20195
6/22/2021,09:40:51,WISH,SWEEP,874,1.75,A,CALL,15,13.865,152921,07-02-2021,WHITE,2.4,10,F,STOCK,Consumer Discretionary,F,F,7916000000,8604
6/22/2021,09:40:56,AMC,SWEEP,201,0.282,AA,CALL,145,52.17,5671,6/25/2021,WHITE,5.41,3,F,STOCK,Communication Services,F,T,27959000000,56371
6/22/2021,09:40:57,SPLK,BLOCK,200,1.2,A,CALL,145,138.715,24000,6/25/2021,YELLOW,0.67,3,F,STOCK,Information Technology,F,T,20570000000,167
6/22/2021,09:40:59,GE,BLOCK,201,0.66,A,CALL,15,13.01,13266,1/21/2022,WHITE,0.31,213,F,STOCK,Industrials,F,F,1.16E+11,211947
6/22/2021,09:41:01,PLUG,SWEEP,374,2.109,AA,CALL,30,31.5601,78875,6/25/2021,WHITE,1.04,3,T,STOCK,Industrials,F,T,16964000000,6058
6/22/2021,09:41:03,NVDA,BLOCK,226,10.5,A,PUT,740,745.12,237300,6/25/2021,WHITE,0.48,3,F,STOCK,Information Technology,F,T,4.59E+11,1411
6/22/2021,09:41:03,BIIB,BLOCK,115,8.8,A,PUT,280,378.17,101200,1/21/2022,WHITE,0.43,213,F,STOCK,Health Care,F,F,57349000000,303
6/22/2021,09:41:05,AAPL,SWEEP,190,0.67,A,PUT,122,131.98,12730,7/23/2021,WHITE,0.26,31,F,STOCK,Information Technology,F,F,2.21E+12,1384
6/22/2021,09:41:07,AAPL,SWEEP,250,0.48,A,PUT,122,131.97,12000,7/16/2021,MAGENTA,0.26,24,F,STOCK,Information Technology,F,F,2.21E+12,289
6/22/2021,09:41:10,FUBO,SWEEP,150,1.1,A,CALL,35,33.5187,16500,6/25/2021,MAGENTA,1.4,3,F,STOCK,Information Technology,F,T,4441000000,7672
6/22/2021,09:41:12,WISH,SWEEP,303,0.45,A,CALL,45,14.1378,13635,7/16/2021,WHITE,2.88,24,F,STOCK,Consumer Discretionary,F,F,7916000000,13984
6/22/2021,09:41:13,WISH,BLOCK,159,1,A,CALL,15.5,14.1019,15900,6/25/2021,WHITE,3,3,F,STOCK,Consumer Discretionary,F,T,7916000000,4545
6/22/2021,09:41:13,OCGN,BLOCK,160,0.7,A,PUT,7,7.2521,11200,07-02-2021,MAGENTA,1.76,10,F,STOCK,Health Care,F,F,1466000000,284
6/22/2021,09:41:16,AAPL,SWEEP,505,0.21,A,CALL,135,132.02,10605,6/25/2021,WHITE,0.23,3,F,STOCK,Information Technology,F,T,2.21E+12,83331
6/22/2021,09:41:17,AAPL,SWEEP,279,1.15,A,CALL,132,132.02,32089,6/25/2021,WHITE,0.23,3,F,STOCK,Information Technology,F,T,2.21E+12,30163
6/22/2021,09:41:19,NIO,BLOCK,400,0.79,A,CALL,47,46.1003,31600,6/25/2021,WHITE,0.7,3,F,STOCK,Consumer Discretionary,F,T,51740000000,8438
6/22/2021,09:41:25,UAL,BLOCK,200,0.77,A,PUT,51,54.82,15400,7/16/2021,YELLOW,0.41,24,F,STOCK,Industrials,F,F,18020000000,25
6/22/2021,09:41:27,WISH,SWEEP,163,1.197,A,CALL,15,14.15,19518,6/25/2021,WHITE,3.02,3,F,STOCK,Consumer Discretionary,F,T,7916000000,20624
6/22/2021,09:41:30,AAPL,BLOCK,401,0.43,A,CALL,140,132.0401,17243,7/16/2021,WHITE,0.19,24,F,STOCK,Information Technology,F,F,2.21E+12,124869
6/22/2021,09:41:32,AMZN,BLOCK,100,6,A,CALL,3600,3475.61,60000,6/25/2021,WHITE,0.32,3,F,STOCK,Consumer Discretionary,F,T,1.74E+12,4454
6/22/2021,09:41:34,PTON,SWEEP,400,7,A,CALL,125,110.81,280000,9/17/2021,WHITE,0.55,87,F,STOCK,Consumer Discretionary,F,F,32248000000,738
6/22/2021,09:41:45,WY,SWEEP,852,1,A,CALL,40,34.08,85180,1/21/2022,WHITE,0.25,213,F,STOCK,Real Estate,F,F,25668000000,2137
6/22/2021,09:41:45,CRWD,SWEEP,300,7.3,A,CALL,310,249.78,219000,10/15/2021,WHITE,0.43,115,F,STOCK,Information Technology,F,F,53670000000,411
6/22/2021,09:41:46,AMD,BLOCK,250,0.56,A,CALL,85,83.269,14000,6/25/2021,WHITE,0.4,3,F,STOCK,Information Technology,F,T,1.00E+11,19658
6/22/2021,09:41:48,TSLA,SWEEP,141,22.949,A,PUT,605,621.025,323583,7/16/2021,WHITE,0.49,24,F,STOCK,Consumer Discretionary,F,F,5.98E+11,2552
6/22/2021,09:41:51,AAL,BLOCK,178,0.68,A,CALL,22,22.12,12104,07-02-2021,WHITE,0.42,10,F,STOCK,Industrials,F,F,14398000000,1013
6/22/2021,09:41:57,AMZN,BLOCK,222,3.6,A,CALL,5200,3473,79920,10/15/2021,WHITE,0.32,115,F,STOCK,Consumer Discretionary,F,F,1.74E+12,528
6/22/2021,09:42:00,WISH,SWEEP,200,1.65,A,CALL,20,14.19,33000,7/16/2021,WHITE,2.27,24,F,STOCK,Consumer Discretionary,F,F,7916000000,39786
6/22/2021,09:42:02,BB,BLOCK,226,1,A,CALL,12,12.58,22600,6/25/2021,WHITE,1.5,3,T,STOCK,Information Technology,F,T,7238000000,2291
6/22/2021,09:42:05,SWBI,SWEEP,249,1.15,A,CALL,30,27.6257,28635,7/16/2021,WHITE,0.72,24,F,STOCK,Consumer Discretionary,F,F,1328000000,7746
6/22/2021,09:42:08,GOLD,BLOCK,280,0.45,A,PUT,21,21.0427,12600,07-02-2021,WHITE,0.35,10,F,STOCK,Materials,F,F,37603000000,611
6/22/2021,09:42:10,MS,SWEEP,202,3.5,A,CALL,83,85.38,70690,07-09-2021,YELLOW,0.27,17,F,STOCK,Financials,F,F,1.60E+11,19
6/22/2021,09:42:13,WISH,SWEEP,203,1.6,A,CALL,14,14.2276,32472,6/25/2021,WHITE,2.91,3,F,STOCK,Consumer Discretionary,F,T,7916000000,15178
6/22/2021,09:42:16,C,BLOCK,200,2.28,A,CALL,70,68.385,45600,8/20/2021,WHITE,0.26,59,F,STOCK,Financials,F,F,1.41E+11,2892
6/22/2021,09:42:24,SPLK,SWEEP,167,5.8,A,CALL,134,138.79,96860,6/25/2021,WHITE,0.55,3,F,STOCK,Information Technology,F,T,20570000000,761
6/22/2021,09:42:24,WISH,SWEEP,211,1.296,A,CALL,15,14.2401,27350,6/25/2021,WHITE,3.12,3,F,STOCK,Consumer Discretionary,F,T,7916000000,20624
6/22/2021,09:42:26,F,SWEEP,201,0.51,A,CALL,14.5,14.9399,10251,6/25/2021,WHITE,0.41,3,F,STOCK,Consumer Discretionary,F,T,58996000000,7475
6/22/2021,09:42:30,NVDA,BLOCK,101,4.4,A,CALL,770,742.31,44440,6/25/2021,WHITE,0.51,3,F,STOCK,Information Technology,F,T,4.59E+11,4383
6/22/2021,09:42:32,WISH,SWEEP,200,1.7,A,CALL,20,14.25,34000,7/16/2021,WHITE,2.29,24,F,STOCK,Consumer Discretionary,F,F,7916000000,39786
6/22/2021,09:42:33,QS,BLOCK,214,0.55,A,CALL,27.5,26.8401,11770,6/25/2021,WHITE,0.85,3,F,STOCK,Industrials,F,T,10709000000,2663
6/22/2021,09:42:37,PLUG,SWEEP,400,2.5,A,CALL,33,32.011,100000,7/23/2021,WHITE,0.78,31,T,STOCK,Industrials,F,F,16964000000,567
6/22/2021,09:42:37,TEVA,SWEEP,500,0.73,A,CALL,12,10.185,36500,1/21/2022,WHITE,0.41,213,F,STOCK,Health Care,F,F,7039000000,100987
6/22/2021,09:42:40,WISH,SWEEP,156,2.05,A,CALL,17.5,14.2513,31980,7/16/2021,WHITE,2.14,24,F,STOCK,Consumer Discretionary,F,F,7916000000,9714
6/22/2021,09:42:42,WISH,BLOCK,195,2.6,A,CALL,15,14.2513,50698,7/16/2021,WHITE,1.99,24,F,STOCK,Consumer Discretionary,F,F,7916000000,44691
6/22/2021,09:42:49,MUDS,BLOCK,165,1.91,A,CALL,10,11.9,31515,7/16/2021,WHITE,0,24,F,STOCK,None,F,F,359000000,4537
6/22/2021,09:42:49,MAXR,BLOCK,250,2.2,A,PUT,20,39.33,55000,1/20/2023,WHITE,0.66,577,F,STOCK,Information Technology,F,F,2834000000,426
6/22/2021,09:42:53,TEVA,SWEEP,500,0.73,A,CALL,12,10.19,36500,1/21/2022,WHITE,0.41,213,F,STOCK,Health Care,F,F,7039000000,100987
6/22/2021,09:43:02,LVS,SWEEP,323,1.55,A,CALL,60,53.85,50065,9/17/2021,WHITE,0.33,87,F,STOCK,Communication Services,F,F,41689000000,27957
6/22/2021,09:43:08,WISH,SWEEP,157,1.397,A,CALL,15,14.334,21939,6/25/2021,WHITE,3.23,3,F,STOCK,Consumer Discretionary,F,T,7916000000,20624
6/22/2021,09:43:09,NVDA,SWEEP,97,8,A,PUT,730,740.17,77598,6/25/2021,WHITE,0.47,3,F,STOCK,Information Technology,F,T,4.59E+11,1553
